time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
1990-09-15 10:00:00+00:00,29.47,67.6,89.1,122.12,53.15,413.95,1.66,241.0,100670.0
1990-09-15 11:00:00+00:00,28.49,72.0,0.9,0.0,0.9,405.85,1.45,250.0,100750.0
1990-09-15 12:00:00+00:00,27.42,76.8,0.0,0.0,0.0,408.75,1.45,268.0,100850.0
1990-09-15 13:00:00+00:00,26.24,84.55,0.0,0.0,0.0,397.9,1.17,286.0,100890.0
1990-09-15 14:00:00+00:00,26.53,79.2,0.0,0.0,0.0,400.4,0.62,315.0,100950.0
1990-09-15 15:00:00+00:00,26.38,79.2,0.0,0.0,0.0,401.95,0.41,3.0,101000.0
1990-09-15 16:00:00+00:00,26.06,79.2,0.0,0.0,0.0,402.75,0.41,356.0,101040.0
1990-09-15 17:00:00+00:00,25.36,84.45,0.0,0.0,0.0,401.95,0.69,347.0,100990.0
1990-09-15 18:00:00+00:00,24.46,90.1,0.0,0.0,0.0,405.45,1.1,356.0,100930.0
1990-09-15 19:00:00+00:00,24.44,90.1,0.0,0.0,0.0,408.95,0.97,13.0,100880.0
1990-09-15 20:00:00+00:00,24.65,87.25,0.0,0.0,0.0,411.45,0.76,3.0,100840.0
1990-09-15 21:00:00+00:00,24.42,90.1,0.0,0.0,0.0,407.4,0.83,19.0,100790.0
1990-09-15 22:00:00+00:00,24.36,90.1,0.0,0.0,0.0,409.5,0.76,33.0,100810.0
1990-09-15 23:00:00+00:00,24.08,90.1,0.0,0.0,0.0,408.15,0.76,44.0,100820.0
1990-09-16 00:00:00+00:00,24.47,90.1,180.75,177.13,140.25,406.8,0.69,42.0,100850.0
1990-09-16 01:00:00+00:00,26.66,76.7,321.65,213.92,220.6,409.8,0.55,342.0,100940.0
1990-09-16 02:00:00+00:00,27.66,72.0,500.8,287.11,304.4,417.85,0.97,307.0,100990.0
1990-09-16 03:00:00+00:00,28.51,72.0,598.75,326.26,321.65,423.25,1.17,266.0,100990.0
1990-09-16 04:00:00+00:00,29.15,69.85,806.4,486.73,340.65,428.65,1.52,243.0,100920.0
1990-09-16 05:00:00+00:00,29.95,69.95,598.35,251.74,346.75,428.45,2.28,235.0,100840.0
1990-09-16 06:00:00+00:00,28.77,74.5,883.0,755.12,147.5,434.45,1.72,246.0,100740.0
1990-09-16 07:00:00+00:00,31.11,59.65,539.2,338.67,240.35,426.9,1.93,239.0,100560.0
1990-09-16 08:00:00+00:00,30.24,63.5,432.3,295.68,216.2,436.2,1.52,242.0,100520.0
1990-09-16 09:00:00+00:00,30.4,61.45,193.2,174.54,100.75,421.1,1.66,237.0,100500.0
1990-09-16 10:00:00+00:00,29.63,65.5,72.55,82.38,48.45,423.85,1.24,264.0,100540.0
1990-09-16 11:00:00+00:00,28.97,72.1,0.75,0.0,0.75,419.55,0.62,292.0,100600.0
1990-09-16 12:00:00+00:00,28.02,76.85,0.0,0.0,0.0,416.3,0.76,282.0,100660.0
1990-09-16 13:00:00+00:00,27.08,79.35,0.0,0.0,0.0,406.8,0.9,290.0,100730.0
1990-09-16 14:00:00+00:00,26.95,76.7,0.0,0.0,0.0,407.55,0.69,310.0,100790.0
1990-09-16 15:00:00+00:00,26.96,76.7,0.0,0.0,0.0,405.25,0.48,345.0,100860.0
1990-09-16 16:00:00+00:00,26.54,76.7,0.0,0.0,0.0,402.35,0.34,39.0,100870.0
1990-09-16 17:00:00+00:00,26.07,79.2,0.0,0.0,0.0,401.95,0.55,131.0,100850.0
1990-09-16 18:00:00+00:00,25.45,84.45,0.0,0.0,0.0,405.85,0.69,138.0,100830.0
1990-09-16 19:00:00+00:00,24.51,90.1,0.0,0.0,0.0,402.55,0.83,16.0,100730.0
1990-09-16 20:00:00+00:00,25.07,81.75,0.0,0.0,0.0,400.8,0.55,279.0,100710.0
1990-09-16 21:00:00+00:00,24.76,84.4,0.0,0.0,0.0,403.5,0.62,247.0,100690.0
1990-09-16 22:00:00+00:00,24.78,84.4,0.0,0.0,0.0,402.95,0.34,196.0,100750.0
1990-09-16 23:00:00+00:00,24.01,93.1,0.0,0.0,0.0,411.45,0.76,198.0,100780.0
1990-09-17 00:00:00+00:00,24.27,90.1,199.45,559.08,70.9,406.6,0.83,227.0,100890.0
1990-09-17 01:00:00+00:00,25.32,87.3,399.95,491.58,167.15,405.55,0.9,256.0,100930.0
1990-09-17 02:00:00+00:00,26.48,81.85,586.1,589.41,182.3,409.7,1.1,242.0,100950.0
1990-09-17 03:00:00+00:00,27.6,79.4,683.3,590.12,181.65,419.2,1.38,227.0,100950.0
1990-09-17 04:00:00+00:00,28.43,76.85,444.4,172.1,279.65,421.7,2.28,234.0,100880.0
1990-09-17 05:00:00+00:00,27.17,79.35,574.9,234.09,340.95,436.2,1.79,229.0,100840.0
1990-09-17 06:00:00+00:00,27.83,79.4,195.95,30.92,165.85,420.15,0.83,227.0,100720.0
1990-09-17 07:00:00+00:00,26.44,81.85,214.6,19.4,197.5,429.05,0.07,157.0,100720.0
1990-09-17 08:00:00+00:00,26.63,79.3,196.3,67.98,146.7,428.65,0.28,24.0,100630.0
1990-09-17 09:00:00+00:00,26.92,79.3,165.75,95.06,115.55,421.9,1.31,42.0,100570.0
1990-09-17 10:00:00+00:00,27.04,79.3,83.2,116.09,49.45,418.0,1.17,29.0,100550.0
1990-09-17 11:00:00+00:00,26.73,79.3,0.8,0.0,0.8,411.05,0.76,45.0,100600.0
1990-09-17 12:00:00+00:00,25.96,87.3,0.0,0.0,0.0,408.55,0.69,71.0,100690.0
1990-09-17 13:00:00+00:00,25.21,90.2,0.0,0.0,0.0,407.2,1.03,70.0,100810.0
1990-09-17 14:00:00+00:00,24.87,93.15,0.0,0.0,0.0,417.25,1.03,69.0,100890.0
1990-09-17 15:00:00+00:00,24.8,93.15,0.0,0.0,0.0,418.6,0.9,92.0,100950.0
1990-09-17 16:00:00+00:00,24.78,90.15,0.0,0.0,0.0,413.75,0.83,92.0,100970.0
1990-09-17 17:00:00+00:00,24.59,90.15,0.0,0.0,0.0,409.7,0.83,64.0,100930.0
1990-09-17 18:00:00+00:00,24.37,90.1,0.0,0.0,0.0,410.85,0.97,46.0,100880.0
1990-09-17 19:00:00+00:00,23.68,93.1,0.0,0.0,0.0,411.65,0.55,81.0,100830.0
1990-09-17 20:00:00+00:00,23.39,96.2,0.0,0.0,0.0,418.0,0.62,83.0,100800.0
1990-09-17 21:00:00+00:00,23.16,96.2,0.0,0.0,0.0,417.05,0.83,78.0,100830.0
1990-09-17 22:00:00+00:00,22.88,99.4,0.0,0.0,0.0,413.75,0.83,74.0,100850.0
1990-09-17 23:00:00+00:00,22.81,99.4,0.0,0.0,0.0,414.9,0.97,61.0,100890.0
1990-09-18 00:00:00+00:00,23.17,96.2,90.8,37.2,82.2,417.65,0.83,63.0,100950.0
1990-09-18 01:00:00+00:00,24.06,90.1,270.8,162.82,193.5,415.4,0.76,88.0,101040.0
1990-09-18 02:00:00+00:00,25.39,84.45,324.35,71.86,275.05,415.5,0.55,133.0,101100.0
1990-09-18 03:00:00+00:00,26.22,79.2,377.5,98.26,293.9,422.65,1.17,183.0,101090.0
1990-09-18 04:00:00+00:00,26.8,79.3,580.15,224.1,365.55,422.85,1.72,200.0,101040.0
1990-09-18 05:00:00+00:00,27.54,81.95,555.5,177.22,378.4,423.05,2.14,215.0,100940.0
1990-09-18 06:00:00+00:00,27.63,79.4,253.7,69.42,186.15,434.45,2.55,213.0,100820.0
1990-09-18 07:00:00+00:00,25.7,81.8,159.9,22.99,139.65,422.85,0.55,173.0,100860.0
1990-09-18 08:00:00+00:00,25.51,84.45,62.65,0.0,62.65,421.5,0.69,164.0,100830.0
1990-09-18 09:00:00+00:00,25.1,84.45,43.8,0.0,43.8,421.5,0.34,117.0,100790.0
1990-09-18 10:00:00+00:00,24.85,87.25,20.2,0.0,20.2,420.15,0.62,69.0,100760.0
1990-09-18 11:00:00+00:00,24.48,90.1,0.25,0.0,0.25,418.2,1.38,55.0,100810.0
1990-09-18 12:00:00+00:00,24.01,90.1,0.0,0.0,0.0,415.3,1.52,54.0,100860.0
1990-09-18 13:00:00+00:00,23.62,93.1,0.0,0.0,0.0,409.7,1.45,59.0,100920.0
1990-09-18 14:00:00+00:00,23.31,96.2,0.0,0.0,0.0,405.85,1.31,61.0,100990.0
1990-09-18 15:00:00+00:00,23.2,93.05,0.0,0.0,0.0,409.5,1.24,53.0,101020.0
1990-09-18 16:00:00+00:00,23.12,93.05,0.0,0.0,0.0,410.3,1.1,56.0,101060.0
1990-09-18 17:00:00+00:00,23.03,90.05,0.0,0.0,0.0,410.85,1.1,54.0,101000.0
1990-09-18 18:00:00+00:00,23.0,90.05,0.0,0.0,0.0,413.4,1.17,64.0,100950.0
1990-09-18 19:00:00+00:00,22.78,93.05,0.0,0.0,0.0,411.05,1.38,60.0,100850.0
1990-09-18 20:00:00+00:00,22.83,93.05,0.0,0.0,0.0,415.3,1.38,59.0,100840.0
1990-09-18 21:00:00+00:00,22.87,93.05,0.0,0.0,0.0,416.1,1.24,59.0,100800.0
1990-09-18 22:00:00+00:00,22.86,93.05,0.0,0.0,0.0,417.25,1.17,54.0,100830.0
1990-09-18 23:00:00+00:00,22.78,96.15,0.0,0.0,0.0,412.6,1.24,50.0,100870.0
1990-09-19 00:00:00+00:00,23.37,96.2,159.15,170.77,119.45,413.95,1.03,48.0,100960.0
1990-09-19 01:00:00+00:00,25.7,84.5,351.2,283.13,216.45,411.15,0.69,42.0,101040.0
1990-09-19 02:00:00+00:00,27.29,74.3,539.65,442.55,235.6,412.0,0.48,85.0,101050.0
1990-09-19 03:00:00+00:00,28.19,72.0,745.05,507.26,313.15,415.5,0.62,163.0,101030.0
1990-09-19 04:00:00+00:00,29.17,67.6,644.5,320.8,337.2,421.9,1.1,204.0,100950.0
1990-09-19 05:00:00+00:00,29.37,67.6,736.8,410.12,327.0,426.15,1.38,211.0,100850.0
1990-09-19 06:00:00+00:00,29.84,67.7,670.55,339.42,340.45,427.5,1.45,211.0,100790.0
1990-09-19 07:00:00+00:00,30.37,63.5,619.35,319.1,338.65,428.85,1.72,238.0,100650.0
1990-09-19 08:00:00+00:00,30.28,63.5,458.65,331.18,217.9,423.85,1.93,236.0,100560.0
1990-09-19 09:00:00+00:00,30.06,65.5,285.7,335.65,109.55,418.8,2.0,229.0,100540.0
1990-09-19 10:00:00+00:00,29.45,67.6,91.0,161.16,44.75,413.0,1.79,228.0,100560.0
1990-09-19 11:00:00+00:00,28.47,74.4,0.6,0.0,0.6,409.3,1.52,234.0,100680.0
1990-09-19 12:00:00+00:00,27.28,76.8,0.0,0.0,0.0,408.15,1.59,231.0,100830.0
1990-09-19 13:00:00+00:00,26.4,87.35,0.0,0.0,0.0,420.55,0.97,187.0,100930.0
1990-09-19 14:00:00+00:00,25.96,84.5,0.0,0.0,0.0,407.55,0.76,142.0,100990.0
1990-09-19 15:00:00+00:00,25.8,81.8,0.0,0.0,0.0,405.65,0.55,114.0,101020.0
1990-09-19 16:00:00+00:00,25.33,84.45,0.0,0.0,0.0,404.65,0.69,79.0,101020.0
1990-09-19 17:00:00+00:00,24.56,87.25,0.0,0.0,0.0,407.4,0.97,77.0,100970.0
1990-09-19 18:00:00+00:00,24.39,90.1,0.0,0.0,0.0,408.15,0.83,82.0,100930.0
1990-09-19 19:00:00+00:00,24.16,93.1,0.0,0.0,0.0,413.55,1.03,61.0,100820.0
1990-09-19 20:00:00+00:00,24.44,93.1,0.0,0.0,0.0,402.75,0.07,327.0,100770.0
1990-09-19 21:00:00+00:00,23.99,93.1,0.0,0.0,0.0,406.2,0.83,224.0,100790.0
1990-09-19 22:00:00+00:00,23.62,93.1,0.0,0.0,0.0,408.75,1.1,211.0,100840.0
1990-09-19 23:00:00+00:00,23.62,93.1,0.0,0.0,0.0,421.7,0.76,233.0,100920.0
1990-09-20 00:00:00+00:00,23.78,93.1,135.3,180.35,93.15,421.5,0.55,242.0,101010.0
1990-09-20 01:00:00+00:00,24.3,90.1,302.0,230.27,192.15,418.15,1.1,243.0,101070.0
1990-09-20 02:00:00+00:00,25.25,87.3,380.85,229.59,222.9,422.85,1.38,247.0,101130.0
1990-09-20 03:00:00+00:00,25.75,87.3,505.05,195.23,338.7,417.05,0.97,247.0,101080.0
1990-09-20 04:00:00+00:00,26.71,81.9,512.9,241.4,281.6,422.45,0.97,239.0,101000.0
1990-09-20 05:00:00+00:00,27.33,79.35,315.9,72.72,243.25,423.65,1.59,238.0,100900.0
1990-09-20 06:00:00+00:00,27.22,79.35,692.1,363.45,338.85,426.35,1.59,238.0,100810.0
1990-09-20 07:00:00+00:00,30.08,63.5,630.45,391.45,286.5,429.45,2.0,252.0,100650.0
1990-09-20 08:00:00+00:00,29.97,65.5,342.95,204.39,194.65,420.15,2.62,247.0,100580.0
1990-09-20 09:00:00+00:00,28.94,69.75,205.4,137.63,133.4,426.55,2.41,242.0,100540.0
1990-09-20 10:00:00+00:00,28.19,72.0,76.05,70.85,55.85,419.75,2.0,237.0,100540.0
1990-09-20 11:00:00+00:00,27.34,74.3,0.55,0.0,0.55,410.3,1.66,246.0,100640.0
1990-09-20 12:00:00+00:00,26.29,79.2,0.0,0.0,0.0,405.85,1.79,248.0,100770.0
1990-09-20 13:00:00+00:00,25.64,84.5,0.0,0.0,0.0,414.15,1.17,264.0,100900.0
1990-09-20 14:00:00+00:00,25.55,81.8,0.0,0.0,0.0,413.55,0.48,304.0,100980.0
1990-09-20 15:00:00+00:00,24.91,87.25,0.0,0.0,0.0,404.1,0.55,34.0,101020.0
1990-09-20 16:00:00+00:00,24.29,90.1,0.0,0.0,0.0,408.9,0.83,51.0,101010.0
1990-09-20 17:00:00+00:00,23.8,93.1,0.0,0.0,0.0,404.1,1.1,60.0,100940.0
1990-09-20 18:00:00+00:00,23.46,96.2,0.0,0.0,0.0,403.3,1.24,57.0,100870.0
1990-09-20 19:00:00+00:00,23.51,93.1,0.0,0.0,0.0,403.7,1.03,67.0,100780.0
1990-09-20 20:00:00+00:00,23.28,96.2,0.0,0.0,0.0,403.3,0.97,52.0,100760.0
1990-09-20 21:00:00+00:00,23.21,96.2,0.0,0.0,0.0,404.1,0.83,39.0,100750.0
1990-09-20 22:00:00+00:00,23.4,96.2,0.0,0.0,0.0,399.65,0.69,22.0,100740.0
1990-09-20 23:00:00+00:00,23.75,93.1,0.0,0.0,0.0,397.9,0.41,37.0,100800.0
1990-09-21 00:00:00+00:00,24.56,87.25,231.15,649.74,78.5,403.1,0.07,92.0,100870.0
1990-09-21 01:00:00+00:00,26.23,81.85,459.45,719.43,115.45,400.5,1.24,271.0,100940.0
1990-09-21 02:00:00+00:00,27.28,76.8,581.25,626.27,149.85,405.05,1.86,279.0,100960.0
1990-09-21 03:00:00+00:00,28.17,74.4,772.0,726.34,152.7,413.75,2.0,278.0,100920.0
1990-09-21 04:00:00+00:00,29.12,67.6,802.65,619.18,209.25,414.9,2.34,276.0,100860.0
1990-09-21 05:00:00+00:00,29.64,69.95,793.0,557.29,236.35,422.65,2.83,273.0,100790.0
1990-09-21 06:00:00+00:00,29.3,74.55,627.85,350.97,286.95,423.45,2.9,272.0,100660.0
1990-09-21 07:00:00+00:00,28.74,69.75,615.8,415.5,251.15,417.85,2.07,269.0,100610.0
1990-09-21 08:00:00+00:00,29.25,67.6,451.7,449.33,126.3,417.65,2.14,264.0,100500.0
1990-09-21 09:00:00+00:00,29.23,67.6,268.25,356.12,82.55,416.85,2.28,273.0,100440.0
1990-09-21 10:00:00+00:00,28.82,69.75,84.15,138.41,44.95,412.4,2.28,272.0,100510.0
1990-09-21 11:00:00+00:00,27.98,74.4,0.4,0.0,0.4,414.35,1.86,263.0,100610.0
1990-09-21 12:00:00+00:00,27.16,76.8,0.0,0.0,0.0,420.35,1.38,272.0,100690.0
1990-09-21 13:00:00+00:00,26.46,84.55,0.0,0.0,0.0,419.2,1.17,282.0,100830.0
1990-09-21 14:00:00+00:00,25.99,87.3,0.0,0.0,0.0,419.4,1.1,312.0,100910.0
1990-09-21 15:00:00+00:00,25.79,87.3,0.0,0.0,0.0,423.45,0.76,315.0,100950.0
1990-09-21 16:00:00+00:00,25.56,87.3,0.0,0.0,0.0,414.55,0.62,278.0,100980.0
1990-09-21 17:00:00+00:00,25.25,87.3,0.0,0.0,0.0,402.9,0.69,271.0,100960.0
1990-09-21 18:00:00+00:00,25.06,87.3,0.0,0.0,0.0,401.4,0.62,289.0,100910.0
1990-09-21 19:00:00+00:00,23.67,93.1,0.0,0.0,0.0,394.4,0.9,82.0,100770.0
1990-09-21 20:00:00+00:00,23.41,96.2,0.0,0.0,0.0,395.2,0.9,117.0,100730.0
1990-09-21 21:00:00+00:00,23.31,96.2,0.0,0.0,0.0,395.0,0.9,153.0,100750.0
1990-09-21 22:00:00+00:00,23.44,96.2,0.0,0.0,0.0,401.0,0.9,189.0,100800.0
1990-09-21 23:00:00+00:00,23.51,93.1,0.0,0.0,0.0,397.3,0.76,217.0,100850.0
1990-09-22 00:00:00+00:00,23.89,93.1,180.35,408.65,83.85,395.75,0.76,220.0,100920.0
1990-09-22 01:00:00+00:00,25.05,87.3,433.05,619.64,136.1,404.8,1.72,242.0,100960.0
1990-09-22 02:00:00+00:00,26.33,87.35,587.25,593.9,177.65,407.75,1.93,240.0,101020.0
1990-09-22 03:00:00+00:00,27.72,74.4,502.7,308.91,239.15,413.2,2.55,245.0,101030.0
1990-09-22 04:00:00+00:00,26.73,76.7,566.7,387.0,195.75,431.2,2.14,245.0,101010.0
1990-09-22 05:00:00+00:00,27.29,79.35,512.35,224.47,288.2,418.4,1.86,231.0,100890.0
1990-09-22 06:00:00+00:00,27.76,79.4,568.8,250.97,325.2,427.9,2.48,230.0,100760.0
1990-09-22 07:00:00+00:00,27.85,69.65,687.4,600.31,161.2,421.5,2.0,5.0,100620.0
1990-09-22 08:00:00+00:00,28.83,65.3,541.45,599.23,108.35,403.9,1.38,7.0,100540.0
1990-09-22 09:00:00+00:00,29.1,63.3,332.65,500.25,72.65,401.95,0.28,16.0,100470.0
1990-09-22 10:00:00+00:00,28.98,65.3,103.85,237.08,37.15,398.1,0.34,209.0,100490.0
1990-09-22 11:00:00+00:00,28.17,69.65,0.45,0.0,0.45,396.95,1.03,221.0,100570.0
1990-09-22 12:00:00+00:00,26.77,76.7,0.0,0.0,0.0,393.45,1.03,216.0,100660.0
1990-09-22 13:00:00+00:00,26.43,76.65,0.0,0.0,0.0,393.45,0.62,214.0,100750.0
1990-09-22 14:00:00+00:00,26.2,74.15,0.0,0.0,0.0,392.65,0.28,218.0,100830.0
1990-09-22 15:00:00+00:00,25.84,76.6,0.0,0.0,0.0,395.2,0.34,114.0,100910.0
1990-09-22 16:00:00+00:00,25.03,81.75,0.0,0.0,0.0,400.4,0.76,107.0,100950.0
1990-09-22 17:00:00+00:00,24.23,90.1,0.0,0.0,0.0,408.55,0.97,84.0,100910.0
1990-09-22 18:00:00+00:00,23.83,90.1,0.0,0.0,0.0,406.2,1.1,63.0,100850.0
1990-09-22 19:00:00+00:00,23.28,93.05,0.0,0.0,0.0,393.65,1.31,73.0,100780.0
1990-09-22 20:00:00+00:00,23.19,93.05,0.0,0.0,0.0,401.75,1.38,64.0,100760.0
1990-09-22 21:00:00+00:00,23.12,93.05,0.0,0.0,0.0,406.8,1.17,72.0,100740.0
1990-09-22 22:00:00+00:00,23.17,96.2,0.0,0.0,0.0,408.35,1.17,90.0,100780.0
1990-09-22 23:00:00+00:00,22.94,96.15,0.0,0.0,0.0,395.55,1.38,86.0,100780.0
1990-09-23 00:00:00+00:00,23.75,93.1,242.25,453.39,134.65,391.5,0.9,89.0,100840.0
1990-09-23 01:00:00+00:00,26.84,76.7,482.2,695.14,148.35,394.35,0.9,136.0,100880.0
1990-09-23 02:00:00+00:00,28.29,69.65,633.8,655.56,181.15,401.95,0.69,183.0,100930.0
1990-09-23 03:00:00+00:00,29.28,65.4,847.3,766.78,192.75,405.25,0.9,223.0,100900.0
1990-09-23 04:00:00+00:00,30.2,61.45,910.2,797.45,145.75,407.4,1.52,237.0,100840.0
1990-09-23 05:00:00+00:00,30.54,61.45,836.2,681.63,155.75,417.65,1.93,238.0,100760.0
1990-09-23 06:00:00+00:00,30.19,63.5,831.45,628.21,222.15,421.7,2.14,235.0,100670.0
1990-09-23 07:00:00+00:00,30.86,59.55,566.15,332.52,275.05,419.95,1.79,237.0,100600.0
1990-09-23 08:00:00+00:00,30.53,61.45,347.15,205.32,199.05,426.35,1.93,231.0,100510.0
1990-09-23 09:00:00+00:00,30.07,61.45,192.15,88.22,146.45,420.35,1.59,229.0,100450.0
1990-09-23 10:00:00+00:00,29.51,67.6,56.85,29.88,48.5,420.55,1.45,232.0,100470.0
1990-09-23 11:00:00+00:00,28.54,74.4,0.3,0.0,0.3,415.1,1.38,226.0,100590.0
1990-09-23 12:00:00+00:00,27.44,79.35,0.0,0.0,0.0,412.0,1.45,237.0,100710.0
1990-09-23 13:00:00+00:00,26.56,84.6,0.0,0.0,0.0,413.4,1.17,243.0,100830.0
1990-09-23 14:00:00+00:00,26.72,81.9,0.0,0.0,0.0,413.4,0.69,231.0,100880.0
1990-09-23 15:00:00+00:00,26.81,79.3,0.0,0.0,0.0,410.45,0.41,195.0,100940.0
1990-09-23 16:00:00+00:00,26.41,81.85,0.0,0.0,0.0,407.95,0.28,248.0,100950.0
1990-09-23 17:00:00+00:00,25.12,87.3,0.0,0.0,0.0,405.05,0.83,353.0,100920.0
1990-09-23 18:00:00+00:00,24.39,90.1,0.0,0.0,0.0,404.45,1.31,22.0,100850.0
1990-09-23 19:00:00+00:00,24.63,87.25,0.0,0.0,0.0,404.85,0.97,359.0,100720.0
1990-09-23 20:00:00+00:00,24.54,87.25,0.0,0.0,0.0,408.35,0.76,335.0,100690.0
1990-09-23 21:00:00+00:00,24.16,90.1,0.0,0.0,0.0,412.0,0.83,293.0,100680.0
1990-09-23 22:00:00+00:00,23.65,93.1,0.0,0.0,0.0,408.75,0.97,296.0,100730.0
1990-09-23 23:00:00+00:00,23.67,93.1,0.0,0.0,0.0,402.75,0.69,330.0,100780.0
1990-09-24 00:00:00+00:00,24.13,93.1,213.7,581.81,74.95,397.3,0.34,302.0,100870.0
1990-09-24 01:00:00+00:00,25.42,87.3,422.2,587.41,139.5,401.3,0.76,261.0,100950.0
1990-09-24 02:00:00+00:00,26.46,81.85,556.8,574.77,159.5,405.65,1.1,272.0,100960.0
1990-09-24 03:00:00+00:00,27.52,74.3,721.9,634.62,179.9,411.65,1.59,271.0,100940.0
1990-09-24 04:00:00+00:00,28.52,72.0,755.95,548.94,229.7,416.45,1.79,257.0,100840.0
1990-09-24 05:00:00+00:00,29.15,69.85,796.0,577.2,220.0,421.1,2.07,241.0,100710.0
1990-09-24 06:00:00+00:00,29.73,69.95,835.65,628.86,226.2,425.95,2.14,233.0,100600.0
1990-09-24 07:00:00+00:00,30.3,63.5,700.4,551.42,218.3,421.5,2.41,266.0,100490.0
1990-09-24 08:00:00+00:00,29.89,67.7,499.5,459.76,168.55,429.45,2.55,266.0,100410.0
1990-09-24 09:00:00+00:00,29.4,69.85,260.0,301.86,104.15,416.85,2.34,270.0,100360.0
1990-09-24 10:00:00+00:00,28.88,72.1,70.0,123.58,35.7,416.45,1.86,282.0,100370.0
1990-09-24 11:00:00+00:00,28.09,74.4,0.3,0.0,0.3,414.15,1.66,267.0,100440.0
1990-09-24 12:00:00+00:00,27.15,76.8,0.0,0.0,0.0,408.75,1.52,237.0,100560.0
1990-09-24 13:00:00+00:00,26.32,87.35,0.0,0.0,0.0,410.45,0.97,225.0,100670.0
1990-09-24 14:00:00+00:00,26.75,79.3,0.0,0.0,0.0,412.6,0.34,273.0,100790.0
1990-09-24 15:00:00+00:00,26.47,81.85,0.0,0.0,0.0,413.4,0.28,312.0,100840.0
1990-09-24 16:00:00+00:00,26.13,81.85,0.0,0.0,0.0,403.9,0.28,329.0,100850.0
1990-09-24 17:00:00+00:00,25.04,90.2,0.0,0.0,0.0,406.6,1.1,282.0,100820.0
1990-09-24 18:00:00+00:00,24.19,90.1,0.0,0.0,0.0,411.45,1.52,260.0,100810.0
1990-09-24 19:00:00+00:00,25.35,84.45,0.0,0.0,0.0,400.6,0.69,349.0,100640.0
1990-09-24 20:00:00+00:00,25.41,87.3,0.0,0.0,0.0,410.45,0.48,232.0,100650.0
1990-09-24 21:00:00+00:00,24.18,90.1,0.0,0.0,0.0,407.4,1.1,233.0,100670.0
1990-09-24 22:00:00+00:00,24.39,90.1,0.0,0.0,0.0,403.5,0.76,202.0,100680.0
1990-09-24 23:00:00+00:00,23.33,96.2,0.0,0.0,0.0,398.45,1.1,148.0,100710.0
1990-09-25 00:00:00+00:00,24.38,93.1,213.0,354.12,128.15,396.55,1.03,159.0,100780.0
1990-09-25 01:00:00+00:00,25.88,84.5,366.4,302.76,220.4,404.95,0.83,187.0,100870.0
1990-09-25 02:00:00+00:00,26.94,76.7,542.7,330.96,313.7,413.75,1.03,230.0,100930.0
1990-09-25 03:00:00+00:00,28.07,72.0,568.0,261.05,344.95,410.45,1.86,230.0,100910.0
1990-09-25 04:00:00+00:00,28.67,69.75,735.75,421.06,332.1,418.4,2.41,223.0,100840.0
1990-09-25 05:00:00+00:00,29.35,69.85,733.75,364.76,369.9,423.85,2.48,222.0,100730.0
1990-09-25 06:00:00+00:00,29.69,67.7,256.65,11.41,245.6,426.9,2.55,224.0,100630.0
1990-09-25 07:00:00+00:00,27.31,74.3,311.7,88.88,234.1,425.4,1.52,153.0,100580.0
1990-09-25 08:00:00+00:00,27.66,72.0,270.0,194.13,130.55,424.2,1.59,172.0,100500.0
1990-09-25 09:00:00+00:00,27.8,72.0,153.2,147.02,77.55,417.05,1.52,173.0,100420.0
1990-09-25 10:00:00+00:00,27.62,72.0,54.3,90.51,29.35,417.05,1.1,195.0,100420.0
1990-09-25 11:00:00+00:00,27.15,74.3,0.1,0.0,0.1,412.8,0.83,216.0,100490.0
1990-09-25 12:00:00+00:00,26.56,79.3,0.0,0.0,0.0,415.3,0.76,178.0,100660.0
1990-09-25 13:00:00+00:00,25.89,84.5,0.0,0.0,0.0,417.05,1.03,128.0,100760.0
1990-09-25 14:00:00+00:00,25.43,87.3,0.0,0.0,0.0,414.75,1.24,108.0,100860.0
1990-09-25 15:00:00+00:00,25.17,87.3,0.0,0.0,0.0,419.0,1.38,109.0,100920.0
1990-09-25 16:00:00+00:00,24.86,90.15,0.0,0.0,0.0,418.0,1.17,96.0,100910.0
1990-09-25 17:00:00+00:00,24.63,90.15,0.0,0.0,0.0,416.85,1.38,88.0,100870.0
1990-09-25 18:00:00+00:00,24.31,90.1,0.0,0.0,0.0,413.0,1.38,82.0,100780.0
1990-09-25 19:00:00+00:00,24.37,93.1,0.0,0.0,0.0,418.4,1.1,61.0,100720.0
1990-09-25 20:00:00+00:00,24.24,90.1,0.0,0.0,0.0,414.9,1.38,59.0,100650.0
1990-09-25 21:00:00+00:00,23.99,93.1,0.0,0.0,0.0,413.0,1.38,62.0,100610.0
1990-09-25 22:00:00+00:00,23.61,93.1,0.0,0.0,0.0,407.4,1.45,65.0,100610.0
1990-09-25 23:00:00+00:00,23.3,93.05,0.0,0.0,0.0,399.65,1.66,62.0,100710.0
1990-09-26 00:00:00+00:00,24.33,90.1,254.6,645.79,99.15,406.4,1.1,62.0,100720.0
1990-09-26 01:00:00+00:00,27.14,74.3,511.1,792.7,128.1,400.7,0.9,92.0,100790.0
1990-09-26 02:00:00+00:00,28.65,69.75,677.45,693.62,197.05,404.65,1.52,149.0,100830.0
1990-09-26 03:00:00+00:00,29.59,67.7,720.05,583.49,221.3,412.6,2.34,174.0,100850.0
